,PUBCHEM_CID,smile_1851,p450-cyp2d6-Potency
1685,3240997,COC1=C2C=C(C(=O)NC2=C(C=C1)OC)CCNC(=O)C3=CC=C(C=C3)S(=O)(=O)N4CCCC4,19.9526
1686,3241002,C1CCCN(CC1)CCCNC(=O)CCN2C(=O)C=CC(=N2)C3=CC=CC=C3,22.3872
1687,752452,C1CCN(CC1)CCNC(=O)CSC2=NC3=CC=CC=C3N2,1.77828
1688,3241027,CC1=CC2=C(C=C1)OCC(=O)N2CCC(=O)NCC3=CC4=C(C=C3)OCO4,14.1254
1689,3241043,C1CCN(CC1)/C=C/2\C=C(SC2=O)C3=CC=CC=C3,25.1189
1690,3241044,CC(C)(C)NC(=O)C(CC1=CC=CC=C1)NS(=O)(=O)C2=CC3=C(C=C2)NC(=O)CC3,12.5893
1691,3241070,C1CN(CCC1C(=O)NCC2=CC=CS2)S(=O)(=O)C3=CC=CC4=NSN=C43,6.30957
1692,3241109,C1=CC=C2C(=C1)C=C(C(=O)O2)C(=O)NC3=CC=C(C=C3)N4C(=CN=N4)C5=CC=CO5,2.51189
1693,3241114,CCN1C=NC2=C(C1=O)C(=C(S2)C(=O)N3CCN(CC3)C4=CC=C(C=C4)OC)C,12.5893
1694,3241174,CN1C2=C(C(=O)NC1=O)N(C(=N2)N(C)C)CC3=CC=CC=C3Br,25.1189
1695,5292846,CCOC(=O)/C=C\1/C2=CC(=C(C=C2CC(N1)(C)C)OC)O,12.5893
1696,3241189,CCOC1=C2C(=C(C=C1)S(=O)(=O)NCC3=CC=C(C=C3)F)C=CC=N2,31.6228
1697,3241222,CC1=CC=CC=C1CN2CCN(C2=O)CC(=O)NCCCN3CCN(CC3)C4=CC=C(C=C4)F,6.30957
1698,3241233,C1CCC2=C(CC1)SC=C2C(=O)NCCN3CCOCC3,17.7828
1699,3241244,COC1=CC=C(C=C1)C2C(=O)N(CC(=O)N2C3CCCC3)CCC4=CC=CC=C4,14.1254
1700,3241301,C1CN(CCN1CC(=O)NC2=CC3=C(C=C2)OCO3)S(=O)(=O)C4=CC=C(C=C4)F,5.01187
1701,3241365,CCOC(=O)C1=CC=C(O1)CNC(=O)C2CCCCC2C(=O)OCC(F)(F)F,25.1189
1702,3241439,CCOC1=CC=C(C=C1)C2C(C3=CC=CC=C3C(=O)N2CCN4CCOCC4)C(=O)O,25.1189
1703,3241522,CC1=C(C(=CC=C1)N2CCN(CC2)C(=O)CCCN3C(=O)C4=CC5=C(C=C4NC3=S)OCO5)C,10
1704,3241530,C1CN2C(C(C3=CC=CC=C3C2=O)C(=O)NCCN4CCN(CC4)CC5=CC=CC=C5)C6=CC=CC=C61,11.2202
1705,744264,CN1C2=CC=CC=C2N=C1SCC3=NC4=CC=CC=C4N3CCO,19.9526
1706,3241559,CCCS(=O)(=O)N1CCCC(C1)C(=O)NCCN(CC2=CC=CC=C2)C(C)C,3.98107
1707,3241580,CC1=CC2=C(C=C1)OCC(=O)N2CC(=O)NC3CCCC4=CC=CC=C34,12.5893
1708,3241624,CCN1C2=CC=CC=C2C(=CC1=O)SCC(=O)NCC3=CC4=C(C=C3)OCO4,15.8489
1709,3151386,C1CCC(C1)NC(=O)C2=CC3=C(N=C4C=CC=CN4C3=O)N(C2=N)C5CCCC5,3.54813
1710,3241647,CCN1C2=CC=CC=C2/C(=C/3\C(=O)N=C(S3)N4CCCCC4)/C1=O,3.16228
1711,3241663,C1CN(CCC1C(=O)N2CCC3=CC=CC=C32)S(=O)(=O)C4=CC=CC5=NSN=C54,14.1254
1712,3241721,CCC(C(=O)NC1=CC=CC=C1OC)SC2=NC3=CC4=C(C=C3C(=O)N2CC5=CC=CO5)OCO4,5.01187
1713,3241727,CC1=CC=C(C=C1)CS(=O)(=O)CCC(=O)NCC2=CC=CS2,11.2202
1714,3241735,C1=CSC(=C1)S(=O)(=O)NCCNS(=O)(=O)C2=CC=CS2,22.3872
1715,3241747,COC1=CC=C(C=C1)S(=O)(=O)N2CC3C4CC(C3C2)C=C4,15.8489
1716,3241797,C1=CC=C(C=C1)C2=NC3=C(O2)C=CC(=C3)NS(=O)(=O)C4=CC=CC=C4,25.1189
1717,3241814,CN1C(=CC2=C1N=C3C=CC=CN3C2=O)C(=O)NCC4CCCO4,3.54813
1718,3241819,CN(C1=CC=C(C=C1)Cl)C(=O)C2=CN=C(C3=CC=CC=C32)N4CCN(CC4)C5=NC=CC=N5,12.5893
1719,3241821,CCC(C(=O)N1CCN(CC1)C(=O)OCC)N2C(=O)C3=C(C(=N2)C)SC4=CC=CC=C43,39.8107
1720,3241845,COC1=CC=C(C=C1)S(=O)(=O)NCCC(=O)NCC2=CC=C(C=C2)F,50.1187
1721,135544650,C1=CC=C2C(=C1)C(=C(N2)O)/C=N/C3=NC=CS3,14.1254
1722,3241951,CC1=CC2=CC=CC=C2N1CCNC(=O)C3=CC=CC=C3,2.51189
1723,2053792,C1COC2=C(O1)C=CC(=C2)NS(=O)(=O)C3=CC=CC4=C3N=CC=C4,39.8107
1724,2641318,CCOC1=CC2=C(C=C1)N=C(N2)SCC(=O)NC(=O)OCC,0.562341
1725,3242156,CN1C2=C(C=C(C=C2)S(=O)(=O)NCCC(=O)N3CCC(=CC3)C4=CC=CC=C4)C(=O)N(C1=O)C,17.7828
1726,3242165,CC(C)(C)NC(=O)C1CC(=NO1)C2=CC=C(C=C2)OC,3.98107
1727,3242188,CCCCN(C)CCCNC(=O)CS(=O)CC1=C(OC(=N1)C2=CC(=C(C=C2)OC)OC)C,11.2202
1728,3242244,COC1=CC(=CC(=C1OC)OC)C(=O)NCCC(=O)NCC2=CC3=C(C=C2)OCO3,25.1189
1729,3242274,CC1=CC(=NC2=C1C(=O)OC3=CC=CC=C32)NC(=O)C4CCCCC4,19.9526
1730,3242279,CCCC(=O)NC1=C2CSCC2=NN1C3=C(C=C(C=C3)C)C,28.1838
1731,3242293,COC1=CC=C(C=C1)S(=O)(=O)N2CCN(CC2)CC(=O)NC3=CC(=CC=C3)F,25.1189
1732,1069530,C1=CC(=CC(=C1)Br)C2=CC=C(O2)C(=O)NC3=CC=CC(=C3)NC(=O)C4=CC=CO4,17.7828
1733,3242321,CC1=CC=C(C=C1)CN2CC34C=CC(O3)C(C4C2=O)C(=O)NCC5=CC6=C(C=C5)OCO6,14.1254
1734,3242371,COC1=CC=C(C=C1)C2=CC(=NO2)CCCC(=O)NCCC3=C(C=C(C=C3)OC)OC,1.12202
1735,3242379,COC1=CC=CC=C1N2CCN(CC2)C(=O)C(C3=CC=CC=C3)NS(=O)(=O)C4=CC=CS4,15.8489
1736,3242389,CC1=CC=CC=C1NS(=O)(=O)C2=CC3=C(C=C2)NC=C(C3=O)C(=O)NCCCN4CCOCC4,19.9526
1737,177728,COC(=O)C1CC2=C(CN1)NC3=CC=CC=C23,14.1254
1738,866705,COC1=CC=CC(=C1)N2C=CN=C2SCC(=O)NC3=NC=CS3,12.5893
1739,3242498,CC1=CC(=CC=C1)N2C(=C(N=N2)C(=O)NC3CCCC4=CC=CC=C34)N,7.94328
1740,3242503,CC1=C(OC2=C1C=C(C=C2)S(=O)(=O)NCC3=CC4=C(C=C3)OCO4)C(=O)O,15.8489
1741,3242617,C1CN(CCN1CC(=O)NC2=CC3=C(C=C2)OCO3)S(=O)(=O)C4=CC=C(C=C4)Cl,2.51189
1742,715872,CCC1=NOC(=C1C(=O)NC2=CC(=C(C=C2)F)Cl)N,22.3872
1743,3242631,C1COCCN1C2=C(C=C(C=C2)C(F)(F)F)NC3=NC4=CC=CC=C4N5C3=NN=C5,28.1838
1744,3242645,C1=CC=C2C(=C1)C(=O)N(C=N2)NC(=O)C3=C(C=C(C=C3)F)Cl,28.1838
1745,3242650,CCC(C)NC(=O)CCS(=O)(=O)C1=CC=C(S1)Br,28.1838
1746,3242710,C1CC(C2=CC=CC=C2C1)NC(=O)CN3C(=O)C4C5CC(C4C3=O)C=C5,7.94328
1747,3242712,CC(C(C1=CC=CS1)N2CCN(CC2)C)NC(=O)C3=CC(=CC=C3)F,15.8489
1748,70766,C1=CC2=C(C=CN=C2)C(=C1)N,22.3872
1749,3242715,CC1=C(C=C(C=C1)C(=O)NC2=C(SCC2)C(=O)OC)C,31.6228
1750,3242716,CCCCOC1=CC=C(C=C1)CNN2C(=NC3=CC=CC=C3C2=O)C,7.94328
1751,3242738,CN(CC(=O)N1CCN(CC1)C2=CC=CC=C2)S(=O)(=O)C3=CN=CN3,14.1254
1752,3242749,CCCCCN1C(=O)C2=C(C=C(C=C2)C(=O)NCC3=CC=CO3)N=C1SCC4=CC=NC=C4,0.794328
1753,3242768,CSC1=CC=C(C=C1)NC(=O)NCCCN2CCN(CC2)C3=CC=CC=C3F,3.54813
1754,3242772,C=CCNS(=O)(=O)C1=CC=CC2=CC(=C(C=C21)O)C(=O)O,22.3872
1755,3242776,CN(CCCNC(=O)C1CCN(CC1)S(=O)(=O)C2=CC=CC3=NSN=C32)CC4=CC=CC=C4,5.01187
1756,3242792,C1CC2C(=O)N(C(N2C1)C3=CC=C(C=C3)F)C4=NC=CS4,14.1254
1757,3242798,C1CCC(=CC1)CCNC(=O)C2CCCN(C2)C3=NC4=CC=CC=C4O3,14.1254
1758,3242840,CC(=O)NCCN1C(=O)C2=CC=CC=C2N=C1SCC(=O)NCC3=CC=CO3,0.0446684
1759,3242845,CC(C)(CC1=NS(=O)(=O)C2=CC=CC=C2N1)CC(=O)N3CCN(CC3)C4=CC=C(C=C4)Cl,3.16228
1760,3242852,CC(C)N(CCCNC(=O)C1CCN(CC1)S(=O)(=O)N2CCOCC2)CC3=CC=CC=C3,39.8107
1761,3242906,C1N(CSC(=S)N1CC2=CC=CO2)CC3=CC=CC=N3,17.7828
1762,3242966,CCCS(=O)(=O)N1CCCC(C1)C(=O)NCCCN2CCN(CC2)C3=CC(=CC=C3)Cl,5.62341
1763,3242978,COC1=C(C=C(C=C1)C(=O)CN2CCN(CC2)C3=CC=C(C=C3)F)OC,25.1189
1764,3242995,COC1=CC=C(C=C1)S(=O)(=O)N2CCN(CC2)CC(=O)NC3=C(C=CC(=C3)C(F)(F)F)Cl,10
1765,2804810,C1=CC(=CC=C1NC(=O)NCCCN2C=CN=C2)Cl,1.58489
1766,1240718,CCC(=O)NC1=CC=CC(=C1)C2=NC3=CC=CC=C3C(=O)O2,31.6228
1767,3243014,C1=COC(=C1)CNC(=O)CCCCN2C(=O)C3=C(C=CS3)NC2=S,39.8107
1768,3243076,CC1=CC(=NN1)NC(=O)CSC2=NC3=CC=CC=C3C(=O)N2CCCC(=O)NCC4=CC=CO4,15.8489
1769,3243077,CC1=NC(=CC=C1)NC(=O)C2CCN(CC2)S(=O)(=O)C3=CC=CC4=NSN=C43,14.1254
1770,3243079,CC1=C(C=CC(=C1)S(=O)(=O)NCCCN2CCOCC2)F,12.5893
1771,3243115,CC1=CC=C(N1CCN2CCN(CC2)CC(=O)NC3=C(C=CC(=C3)C(F)(F)F)Cl)C,11.2202
1772,3243131,CCC1CCCCN1CCCNC(=O)CN2C(=O)C=CC(=N2)C3=CC=C(C=C3)C,5.62341
1773,3243207,CCN(C1=CC(=CC=C1)Cl)C(=O)C2=CN=C(C3=CC=CC=C32)N4CCN(CC4)C5=NC=CC=N5,10
1774,3243223,CC(C)(C)N1C2=C(C=N1)C(=O)N(C=N2)CC(=O)NCC3=CC=CC=C3Cl,11.2202
1775,3243283,CCN1CCCC1CNC(=O)CSCC2=C(OC(=N2)C3=CC=CC=C3C)C,8.91251
1776,3243287,CCCCN1C(C(=O)N(CC1=O)CCC2=CC=CC=C2)C3=CC=C(C=C3)OC,39.8107
1777,3243314,CCS(=O)(=O)N1CCC(CC1)C(=O)NCCN2CCN(CC2)CC3=CC=CC=C3,14.1254
1778,3243318,COC1=CC=CC=C1N2C(=NN=C2SCC(=O)NC3=CC=C(C=C3)F)CNC(=O)C4=CC=CO4,17.7828
1779,6603654,COC1=C(C=C(C=C1)C2C3=CC=CN3C4=C(CN2)C=CC5=C4OCO5)OC.Cl,0.398107
1780,3243398,C1=COC(=C1)CNC(=O)CC(C2=CC=CO2)NS(=O)(=O)C3=CC=C(C=C3)Cl,5.62341
1781,3243410,CC1=CC(=CC=C1)C2=NSC(=N2)SCC(=O)NC3=NC=CS3,8.91251
1782,3243426,CC1=CC=C(O1)CNC(=O)CN2C3=CC=CC=C3OC2=O,19.9526
1783,3243433,COC1=CC=CC(=C1)NS(=O)(=O)C2=CC3=C(C=C2)NC=C(C3=O)C(=O)NCCN4CCOCC4,28.1838
1784,2872630,C=CCC1=C(C(=CC=C1)C2NC3=CC=CC=C3C(=O)N2O)O,0.354813
1785,3243454,CCC(C(=O)NC1=CC=CC=C1C#N)SC2=NC(=O)C=C(N2CCC3=CC=CC=C3)N,15.8489
1786,3243485,C1C(=O)N(C(S1)C2=CC=CC=C2F)C3=C(C=CC(=C3)Cl)O,31.6228
1787,3243494,CC(C)C(C(=O)NCCN1CCN(CC1)C2=CC=CC=C2)NS(=O)(=O)C3=CC=CS3,14.1254
1788,3243496,C1=CC=C(C(=C1)C(CC2=NC3=CC=CC=C3N2)O)Cl,1.12202
1789,3243500,CC1CCN(CC1)C(=O)C2=CC=C(O2)COC3=CC=CC=C3Cl,28.1838
1790,3243508,CC1CC2=C(N1C(=O)C)C(=CC(=C2)Br)S(=O)(=O)NCC3COC4=CC=CC=C4O3,17.7828
1791,3243545,CC1=C(C=C(C=C1)N2C(=NC3=C(C2=O)C=NN3C4=CC=C(C=C4)F)C)C,15.8489
1792,3243599,COC1=CC2=NC3=C(C=C2C=C1)C=C(O3)C(=O)NCC4=CC=CC=N4,39.8107
1793,3243615,C1CC(N(C1)S(=O)(=O)C2=CC=CC3=C2N=CC=C3)C(=O)NC4=CC=CC(=C4)C(F)(F)F,31.6228
1794,3243623,CC(C)(C)C1=CC=C(C=C1)C(=O)NCCC(=O)NCC2=CC=CO2,22.3872
1795,3243636,CCC(C)NC(=O)CN1C=NC2=C(C1=O)C=C(S2)C,25.1189
1796,3243650,COC1=CC=CC=C1NC(=O)CN2CCN(CC2)CC(=O)NC3=CC=C(C=C3)OCC4=CC=CC=C4,19.9526
1797,3243676,CCC(C(=O)NC1=CC(=CC=C1)OC)SC2=NC3=CC4=C(C=C3C(=O)N2CC5=CC=CO5)OCO4,3.16228
1798,3243698,CC1=CC=C(C=C1)S(=O)(=O)N2CCN(C2C(C)C)C(=O)C3=CC=CC=C3,14.1254
1799,3243742,CCC(C)(C(=O)NC1CCCC1)N(CC2CCCO2)C(=O)C3=CC4=C(C=C3)OCO4,35.4813
1800,3243758,C1=CN(N=C1)C(=O)C2=CC=C(O2)COC3=CC=C(C=C3)F,0.00562341
1801,3243772,C1CC(=O)N(C1C(=O)NCCCN2CCN(CC2)C3=CC(=CC=C3)Cl)CC4=CC=CC=C4Cl,5.01187
1802,3243797,COC1=CC=CC(=C1)C2=CC(=NO2)C(=O)NC3=CC(=CC=C3)O,22.3872
1803,3243841,COC1=CC=C(C=C1)S(=O)(=O)N2CCN(CC2)CC(=O)NC3=CC(=CC(=C3)OC)OC,19.9526
1804,3243842,COC1=C(C=C(C=C1)C2=CN=NN2C3=CC=C(C=C3)NC(=O)C4=CC=CO4)OC,10
1805,3243874,C1CN(CCN1C2=NC=C(C3=CC=CC=C32)C(=O)N4CCN(CC4)C5=NC=CC=N5)C6=NC=CC=N6,11.2202
1806,3243899,COC1=CC=C(C=C1)S(=O)(=O)N2CCCN(CC2)CC(=O)NC3=CC4=C(C=C3)OCO4,6.30957
1807,3243919,C1CC(=O)NC2=C1C=C(C=C2)S(=O)(=O)NCCC(=O)NCC3=CC4=C(C=C3)OCO4,22.3872
1808,3243959,CC1CCC2=C(C1)SC=C2C(=O)NCCN3CCOCC3,2.81838
1809,3243964,C1CN(CCN1CCCNC(=O)CCNC(=O)CN2C=CC3=CC=CC=C3C2=O)C4=CC=C(C=C4)F,10
1810,3243981,C1CCC(CC1)CCC(=O)NC2=C3CS(=O)(=O)CC3=NN2C4=CC=C(C=C4)F,11.2202
1811,3244020,C1CN(CCC1C(=O)NCC2COC3=CC=CC=C3O2)S(=O)(=O)C4=CC=CC5=NSN=C54,3.54813
1812,3244053,C1CN(CCC1NS(=O)(=O)C2=CC=CC3=C2N=CC=C3)CC4=CC=CC=C4,1.58489
1813,3244066,CN(CCC#N)C(=O)C1=CC=C(C=C1)CNS(=O)(=O)C2=CC=C(C=C2)F,28.1838
1814,3244069,CCS(=O)(=O)N1CCC(CC1)C(=O)NCC2=C(C=C(C=C2)F)Cl,14.1254
1815,3244103,CC1=CC(=CC=C1)C2=NC(=C(O2)C)CN3CCCC(C3)C(=O)NC4CCCCC4,4.46684
1816,3244121,C1CCN(CC1)C2=CC3=C(C=C2)N=C(N(C3=O)CC4=CC=CC=C4)SCC#N,5.62341
1817,3244122,C1=CC=C2C(=C1)C(=O)N(C(N2)C3=C(C=C(C=C3)Cl)Cl)O,14.1254
1818,3244137,C1CC(OC1)CNC(=O)C2C3=CC=CC=C3C(=O)N2CC4=CC5=C(C=C4)OCO5,15.8489
1819,3244151,COC1=CC=C(C=C1)C(C2=NC=CN2CC3=CC=CC=C3)O,10
1820,2155641,CCCCN(CC)S(=O)(=O)C1=CC=C(C=C1)C(=O)NC2=NN=C(O2)CSC,35.4813
1821,3244179,C1CN(C(=O)N1)CC2=CC=CC=C2F,19.9526
1822,1720681,COC(=O)C1=CC=CC=C1NS(=O)(=O)C2=C3C=CC=C4C3=C(C=C2)NC4=O,28.1838
1823,3244268,CC1=NN=C(S1)NC(=O)CSC2=CN(C3=CC=CC=C32)CCNC(=O)C4=CC=CC=C4OC,28.1838
1824,3244283,COC1=C2C=C(C(=O)NC2=C(C=C1)OC)CCNS(=O)(=O)C3=CC=C(C=C3)Cl,31.6228
1825,3244297,CC1(CC(=O)C(C(N1)(C)C)CCC(=O)C2=CC=CC=C2)C,0.891251
1826,3244309,CCCN(CCC)CCCNC(=O)C1=CC2=C(C=C1)S(=O)C3=CC=CC=C3C(=O)N2CC,22.3872
1827,3244312,CC1=CC=C(C=C1)CNC(=O)C2=C(N(N=N2)C3=CC=CC(=C3)C)N,39.8107
1828,719057,C1CCN(CC1)C2=NC(=NC(=N2)N(CC(=O)N)C#N)N3CCCCC3,14.1254
1829,3244432,CCOC1=CC=C(C=C1)NC(=O)N(C2CCCCC2)C(C)C3=CC=NC=C3,17.7828
1830,6602879,CC(C)CCN(C)C1CCN(CC1)S(=O)(=O)C2=CC=C(C=C2)NC(=O)C.Cl,8.91251
1831,3244475,COC1=CC=C(C=C1)S(=O)(=O)N2CCCN(CC2)CC(=O)NC3=CC(=C(C=C3)OC)Cl,11.2202
1832,3244603,CC1=CC(=NN1CC2=CC=C(C=C2)Cl)NC(=O)C3=NOC(=C3)C4=CC=CC=C4OC,0.891251
1833,3244648,C1CCN(C1)C2=NC3=CC=CC=C3C(=O)N2C4=CC=C(C=C4)Cl,10
1834,135485421,CC1=CC(=C(C=C1)C)S(=O)(=O)N2CCC(CC2)C3=NC4=C(C(=O)N3)N=NN4CC5=CC=C(C=C5)F,14.1254
1835,6602868,CC1=C(C(=NC2=NC(=NN12)C)C)CCC(=O)NCCCN3CCN(CC3)C4=CC(=CC=C4)Cl.Cl,12.5893
1836,702389,CC(C)N1C(=O)CCN(C2=CC=CC=C21)C(=O)C,3.16228
1837,3244726,CCOC1=CC=C(C=C1)C2=CC(=NO2)CCCC(=O)NCCC3=C(C(=C(C=C3)OC)OC)OC,7.07946
1838,3244753,CC1CCCC(N1CCNC(=O)CN2C(=O)C=CC(=N2)C3=CC=CC=C3)C,22.3872
1839,3244782,C1CCN(C1)S(=O)(=O)N2CCC(CC2)C(=O)NCCCN3CCN(CC3)CC4=CC=CC=C4,3.98107
1840,3244815,CCN(CC)CCCNC(=O)CC1C(=O)NC2=CC=CC=C2S1,5.01187
1841,3244823,COC1=CC2=NC3=C(C=C2C=C1)C=C(O3)C(=O)NCC4=CC5=C(C=C4)OCO5,10
1842,3244839,C1C2CC3CC1CC(C2)(C3)CNC(=O)C4=NN5C(CC(NC5=C4)C6=CC=CO6)C(F)(F)F,0.00891251
1843,1266902,C1CCCN(CC1)C2=NC(=NC(=N2)N3C=CN=C3)C4=CC=CC=C4,14.1254
1844,866706,COC1=CC=C(C=C1)N2C=CN=C2SCC(=O)NC3=CC=CC=C3,17.7828
1845,3244905,CC1=CC=CC=C1CS(=O)(=O)CCC(=O)NCCCN2CCN(CC2)C3=CC=CC=C3F,3.54813
1846,3244907,COC1=CC2=C(C=C1)C3=C(CC2)C(=NO3)C(=O)N4CCCCCC4,15.8489
1847,765854,C1=CC=C(C=C1)CCC2=NC3=C(O2)C=CC(=C3)N,10
1848,3244960,CCC(C)N1C(C23C=CC(O2)C(C3C1=O)C(=O)NC4=CC(=CC=C4)OC)C(=O)NC5CCCCC5C,7.07946
1849,2990071,CCOC(=O)N1CCN(CC1)C2=NC(=CC(=N2)C(F)(F)F)C3=CC=CO3,14.1254
1850,3244994,CC1CCN(CC1)CCCNC(=O)C2=NNC(=O)C3=CC=CC=C32,12.5893
1851,3245016,COC1=C(C=C(C=C1)C2=CC(=NC(=N2)NC3CCCC3)C(F)(F)F)OC,19.9526
1852,3245036,C1CC(CN(C1)S(=O)(=O)C2=CC=CC3=NSN=C32)C(=O)N4CCC(=CC4)C5=CC=CC=C5,5.01187
1853,3245136,COC1=CC=CC(=C1)C2=NOC(C2)C(=O)NC3=CN=CC=C3,11.2202
1854,3245177,CCCCCC(=O)NC1=CC=CC(=C1)C2=NC3=C(O2)C=CC=N3,22.3872
1855,3245180,C1CN(CCN1CCC(=O)NC2=CC=CC=C2F)C3=CC=CC=C3F,11.2202
1856,3245199,COCCCNC(=O)C1CCC(=O)N1CC2=CC=CC=C2Cl,25.1189
1857,3245313,CN1C=CC=C1CC2=NN=C(N2CCC3=CC=CC=C3)SCC(=O)NC4=C(C=C(C=C4)OC)OC,3.98107
1858,3245318,CC1CN(CCN1C2=CC=CC(=C2)C)C(=O)CN3C(=O)C=CC(=N3)C4=CC=C(C=C4)C,28.1838
1859,3245357,C1CC(=O)N(C1)C2=NN=C(S2)N3CCC(CC3)C(=O)NCCC4=CNC5=CC=CC=C54,10
1860,1266897,CN(C1=CC=CC=C1)C2=NC(=NC(=N2)N3C=CN=C3)N4C=CN=C4,11.2202
1861,3245387,CCOC1=CC=CC=C1NC(=O)CCN2C3=CC=CC=C3OC2=O,8.91251
1862,3245430,CCOC1=CC=CC=C1C2C(=C(NC3=NC(=NN23)C4=CC=C(C=C4)OC)C)C(=O)N,1
1863,3245446,CC1=NC2=C(C=NN2C(=C1)C(F)F)C(=O)NCC3=CC=CC=C3C(F)(F)F,5.01187
1864,3245455,CC1=C(SC(=S)N1C)NC(=O)OCCNC(=O)NC2=CC=CC=C2,15.8489
1865,829823,CC1=CC2=C(C=C1)N=C(O2)C3=CN=CC=C3,5.62341
1866,3245531,C1CC(C2=CC=CC=C2C1)NC(=O)C3C4C=CC(C3C(=O)O)O4,31.6228
1867,3245565,COC1=CC=C(C=C1)S(=O)(=O)N2CCCN(CC2)CCC(=O)NC3=CC=CC(=C3)C(F)(F)F,8.91251
1868,2990940,C1=COC(=C1)C2=CC(=NC(=N2)NCC3=CC=CS3)C(F)(F)F,19.9526
1869,3245595,CC1=CC(=CC=C1)NC(=O)CN(C2=CC=C(C=C2)OC)S(=O)(=O)C3=C(NN=C3C)C,19.9526
1870,3245612,CC1=CC(=CC=C1)NC(=O)CN2C3=CC=CC=C3C4=NC(=NN4C2=O)CCN5C(=CC(=N5)C)C,14.1254
1871,3245654,CCC1CCCCN1CCN2C(=O)C3=CC(=C(C=C3NC2=S)OC)OC,0.177828
1872,3245665,C1CN(CCN1C2=CC=CC=N2)C(=O)C3=CN=C(C4=CC=CC=C43)N5CCN(CC5)C6=NC=CC=N6,11.2202
1873,3245687,CC1=CC=CC=C1N2C(=C3CSCC3=N2)NC(=O)C4=CC=C(C=C4)S(=O)(=O)N(C)C,28.1838
1874,3245725,CCCS(=O)(=O)N1CCCC(C1)C(=O)NCCN(C)CC2=CC=CC=C2,5.01187
1875,135458518,COC1=CC=CC(=C1)CN2C3=C(C(=O)NC(=N3)C4CCCN(C4)C(=O)C5=CC=CC=C5Cl)N=N2,15.8489
1876,3245747,C1=COC(=C1)C2=CN=NN2C3=CC=C(C=C3)NC(=O)C4=CC=C(C=C4)F,1.12202
1877,135485430,CN1C2=CC=CC=C2N=C1/C(=C(/C3=CC(=C(C=C3)OC)OC)\O)/C#N,1.58489
1878,3245857,C1CN(CCN1C2=CC=C(C=C2)F)C(=O)CCS(=O)(=O)C3=CC=CS3,19.9526
1879,3245867,CC1=CC=C(C=C1)CS(=O)(=O)CCC(=O)NCCN2CCCC2,0.1
1880,3245883,CN1C=CC=C1CNC(=O)NC2=C(C=C(C=C2)OC)OC,0.501187
1881,3245920,CC1=CC=C(C=C1)S(=O)(=O)NCCN2C(=CC3=CC=CC=C32)C,8.91251
1882,3245926,COC1=CC=CC(=C1)C2=NOC(C2)C(=O)NCC3=CC=CC=C3,12.5893
1883,3245964,CC1=C(C(=NO1)C2=CC=CC=C2Cl)C(=O)NCC3=CC=CS3,28.1838
1884,3245991,CCN(CCCNC(=O)C1CCN(CC1)S(=O)(=O)CC)C2=CC=CC(=C2)C,25.1189
1885,3245998,CCCN1CCN(CC1)CCCNC(=O)CN2C(=O)C=CC(=N2)C3=CC=C(C=C3)C,19.9526
1886,219939,C1=CC=C2C(=C1)C=CC3=C2C=C(C=C3)CCC(=O)NN,1.58489
1887,3246008,CCN(CC)C[C@H](C1=CC2=C(C=CC3=CC=CC=C32)C=C1)O,3.16228
1888,31316,CC1=CC(=C(C=C1C2(C3=CC=CC=C3C(=O)O2)C4=CC(=C(C=C4C)O)C(C)C)C(C)C)O,3.98107
1889,3246010,C1=CC=C2C=[N+](C=CC2=C1)CC3=CC=NC4=CC=CC=C34,3.16228
1890,3246012,CC1=CC(=CC(=[O+]1)C)SCC(=O)C2=CC=C(C=C2)Br,3.16228
1891,220442,CC1=CC=C(C=C1)S(=O)(=O)O.C1=CC=C(C=C1)C(C2=CC=CC=C2)SC(=N)N,3.98107
1892,3246015,C[N@+]1(CCC[C@@H]1C2=C[N+](=CC=C2)CC3=CC(=C(C=C3)Cl)Cl)CC4=CC(=C(C=C4)Cl)Cl,3.16228
1893,220688,CC1=CC=C(C=C1)S(=O)(=O)NC2=CC(=O)NC3=C2CCC3,2.51189
1894,769614,CN1CCC[C@@H](C1)OC(=O)C(C2=CC=CC=C2)C3=CC=CC=C3,3.16228
1895,3246020,C1CN2CC3=CCO[C@@H]([C@@H]4[C@H]3C[C@@H]2[C@]15[C@H]4NC6=C(C(=O)C(=O)C=C56)[N+](=O)[O-])CC(=O)O,3.98107
1896,927899,C=C[C@@H]1CN2CC[C@H]1C[C@H]2[C@@H](C3=CC=NC4=CC=CC=C34)O,3.98107
1897,3246023,C1=CC=C2C(=C1)C=CC(=C2O)N=NC3=C4C=CC(=CC4=C(C=C3O)S(=O)(=O)O)[N+](=O)[O-],0.630957
1898,69448,C1=CC=C(C=C1)C(=O)NC2=CC=CC3=CC=CC=C32,0.00251189
1899,222760,C1=CC=C2C=C(C=CC2=C1)C3=C(C=CC4=C3C(=O)C5=CC=CC=C5C4=O)C(=O)O,7.94328
1900,222880,C1=CC=C(C=C1)SCCC(=O)NN,3.98107
1901,3246031,C[C@H](CN(C)C)C(C#N)(C1=CC=CC=C1)C2=CC=CC=C2,3.16228
1902,223156,CN(CC1=CC=CC2=CC=CC=C21)CC3=CC=CC4=CC=CC=C43,0.398107
1903,3246032,CC1=C/C(=C(/C2=CC(=C(C=C2)O)C)\C3=CC=CC=C3C(=O)O)/C=CC1=O,1.58489
