,PUBCHEM_CID,smile_1851,p450-cyp3a4-Potency
2096,3235237,COCCN1C2=NC(=NC=C2N=C(C1=O)C3=CC=CC=C3)OC4=CC=C(C=C4)OC,1
2097,3235239,CN1C=CC=C1C(=O)N2CCC3(CCCN(C3)C4=CC=CC=C4)CC2,15.8489
2098,3235240,CC1=CN=C(C=N1)CNC2=NC=NC3=C2C=C(C=C3)C4=CC=CC=C4C(F)(F)F,1.99526
2099,3235241,CN1CCN(CC1)C2=NC=NC=C2C3=CC=CC=C3C(F)(F)F,3.98107
2100,3235242,C1=CC=C(C=C1)CN2C(=O)C=NC3=CN=CN=C32,19.9526
2101,3235243,CC1=NC2=CN=C(N=C2N(C1=O)CC3=CC(=CC=C3)OC)N4CCN(CC4)C,15.8489
2102,3235244,C1C[C@@]2(CCN(C2)C(C3=CC=CC=C3)C4=CC=CC=C4)CN(C1)C(=O)C5=CSN=N5,1
2103,3235246,CC1=NC2=CN=C(N=C2N(C1=O)CCOC)NC3=CC=CC=C3,19.9526
2104,3235247,CN(C)C1=CC=C(C=C1)C2=NC=CC(=N2)NCCC3=CNC4=C3C=C(C=C4)OC,5.01187
2105,3235248,CN(CC1=CC=CO1)C2=NC(=NC3=CC=CC=C32)C4=COC=C4,25.1189
2106,3235250,CC1=NC2=CN=C(N=C2N(C1=O)C3=CC=C(C=C3)OC)OC4=CC=C(C=C4)OC,3.98107
2107,3235251,C1C[C@@]2(CCN(C2)C(=O)NC3=CC=CC(=C3)C#N)CN(C1)S(=O)(=O)C4=CC=CC=C4,3.16228
2108,3235252,C1COCCN1C2=NC=C3C(=N2)N(C(=O)C(=N3)C4=CC=CC=C4)CCC5=CC=CC=C5,31.6228
2109,3235253,CN1CCN(CC1)C2=NC=NC3=C2C=C(C=C3)C4=CC=CC(=C4)C#N,25.1189
2110,3235256,CC1=CC(=CC=C1)CNC2=NC(=NC=C2)C3=CC=C(C=C3)C(=O)N(C)C,3.16228
2111,3235257,C1=CC=C(C=C1)CCC2=NC3=CN=CN=C3N(C2=O)C4=CC=CC=C4,5.01187
2112,3235259,C1C[C@@]2(CCN(C2)C3=CC=NC=C3)CN(C1)C(=O)C4=NC=CN=C4,3.16228
2113,3235260,C1CN(CCC12CN(C2)CC3=CC=NC=C3)C(=O)C4=CSN=N4,15.8489
2114,3235263,C1=CC=C(C=C1)NC2=NC=NC3=C2C=C(C=C3)C4=CN=CC=C4,2.51189
2115,3235265,COCCNC1=NC=NC2=C1C=C(C=C2)C3=CC=CC=C3OC,15.8489
2116,3235266,COC1=CC=CC=C1C2=CC3=C(C=C2)N=CN=C3NCC4=CN=CC=C4,0.630957
2117,3235268,C1=CC=C(C=C1)NC2=NC(=NC3=CC=CC=C32)C4=CN=CC=C4,12.5893
2118,3235270,C1CC2(CCN(CC2)C(=O)C3=NC=CN=C3)CN(C1)C4=CC=CC=C4,1.58489
2119,3235274,CC1=CC=CC=C1C2=CC3=C(C=C2)N=CN=C3NC,15.8489
2120,3235276,CN1CCN(CC1)C2=NC=NC=C2C3=CC=C(C=C3)C(=O)N(C)C,15.8489
2121,3235277,CC1=NC2=CN=C(N=C2N(C1=O)CC3=CC(=CC=C3)OC)OC4=CC=CC=C4,6.30957
2122,3235281,COC1=NC=C2C(=N1)N(C(=O)C(=N2)C3=CC=CS3)CC4=CC=C(C=C4)F,3.16228
2123,3235284,C1CN(CCN1)C2=NC=NC3=C2C=C(C=C3)C4=CC=CC=C4C#N,31.6228
2124,3235287,CN1CCN(CC1)C2=NC(=NC3=CC=CC=C32)C4=CC(=CC=C4)OC,15.8489
2125,3235288,CN(C)C(=O)C1=CC=C(C=C1)C2=NC=CC(=N2)NCC3=C(C=C(C=C3)OC)OC,3.98107
2126,3235289,COC1=CC2=C(C=C1)NC=C2CCNC3=NC=NC4=C3C=C(C=C4)C5=CC=CC=C5C#N,1.99526
2127,3235291,CC1=C(C(=NO1)C)C(=O)N2CCC[C@]3(C2)CCN(C3)C(=O)NC4=CC=CC(=C4)C#N,15.8489
2128,3235294,COC1=CC=C(C=C1)NC(=O)N2CCCC3(C2)CCN(CC3)C(=O)C4=CC(=CC=C4)F,15.8489
2129,3235295,CC1=NC2=CN=C(N=C2N(C1=O)C)NC3=CC=CC=C3,15.8489
2130,3235297,CN1CCN(CC1)C2=NC=NC=C2C3=COC=C3,7.94328
2131,3235298,CC1=NC2=CN=C(N=C2N(C1=O)C3=CC=C(C=C3)OC)NC4=CC=CC=C4,12.5893
2132,3235299,CC1=CC=CC=C1C2=NC3=CC=CC=C3C(=N2)NCCN4CCOCC4,12.5893
2133,3235300,CN1C2=NC(=NC=C2N=C(C1=O)C3=CC=C(C=C3)OC)N4CCNCC4,31.6228
2134,3235302,C1CC2(CCN(CC2)C(=O)C3=CSN=N3)CN(C1)C(=O)NC4=CC=CC=C4,15.8489
2135,3235305,CC1=C(C(=NO1)C)C2=CC3=C(C=C2)N=CN=C3NC4=CC=C(C=C4)F,15.8489
2136,3235310,CN(C)C(=O)C1=CC=C(C=C1)C2=CN=CN=C2NCCC3=CN=CN3,6.30957
2137,3235311,CC1=CC=CC=C1C2=CN=CN=C2NCC3=CC=CC=C3OC,0.398107
2138,3235317,COC(=O)N1CCC2(CCCN(C2)CC3=NC=CS3)CC1,15.8489
2139,3235318,CN1CCN(CC1)C2=NC=C3C(=N2)N(C(=O)C(=N3)C4=CC=CS4)CC5=CC(=CC=C5)OC,12.5893
2140,3235319,COC1=CC=C(C=C1)C2=NC3=CN=C(N=C3N(C2=O)C4CC4)N5CCNCC5,10
2141,3235320,COC1=CC=CC(=C1)C2=CC(=NC=N2)NCC3=CC=CC=C3OC,15.8489
2142,3235321,CS(=O)(=O)N1CCC2(CCCN(C2)C3=CC=CC=N3)CC1,15.8489
2143,3235322,CC1=CC=CC=C1C2=NC3=CC=CC=C3C(=N2)N4CCN(CC4)C,19.9526
2144,3235323,C1C[C@@]2(CCN(C2)C(=O)NC3=CC=CC=C3)CN(C1)C(=O)C4=CSN=N4,10
2145,3235325,CS(=O)(=O)NC1=CC=CC(=C1)C2=NC3=CC=CC=C3C(=N2)NC4=CC=CC=C4,10
2146,3235326,C1CN(CCC12CN(C2)C3=CC=CC=C3)S(=O)(=O)C4=CC=CC=C4,12.5893
2147,3235327,C1=CC(=CC(=C1)Cl)C2=NC3=CN=CN=C3N(C2=O)CC4=CC=C(C=C4)F,15.8489
2148,3235328,COC1=CC=CC=C1CNC2=NC=NC=C2C3=CC(=CC=C3)NS(=O)(=O)C,0.251189
2149,3235329,CN1CCN(CC1)C2=NC=NC=C2C3=CC=C(C=C3)N(C)C,1.99526
2150,3235330,CC(C)NC(=O)N1CC2(C1)CCN(CC2)C(=O)C3=CC=NC=C3,0.0794328
2151,3235331,COC1=CC=CC(=C1)CN2C3=NC=NC=C3N=C(C2=O)C4=CC(=CC=C4)Cl,7.94328
2152,3235332,C1CC2(CCN(CC2)C(=O)C3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F)CN(C1)CC4=CC=NC=C4,10
2153,3235333,CC1=C(C(=NO1)C)C(=O)N2CCC[C@]3(C2)CCN(C3)C(=O)NC4=CC(=CC=C4)F,5.01187
2154,3235334,C1COCCN1C2=NC=C3C(=N2)N(C(=O)C(=N3)CCC4=CC=CC=C4)CCC#N,0.0125893
2155,3235335,C1=CC(=CC(=C1)C2=NC=CC(=N2)NCC3=CN=CC=C3)C#N,0.794328
2156,3235337,C1COCCN1CCNC2=NC=NC3=C2C=C(C=C3)C4=CC=CC=C4Cl,5.01187
2157,3235338,COC1=CC=C(C=C1)OC2=NC=C3C(=N2)N(C(=O)C(=N3)C4=CC=CC=C4)C[C@H]5CCCO5,1
2158,3235341,CC1=CC(=CC=C1)CNC2=NC(=NC=C2)C3=CC(=CC=C3)NS(=O)(=O)C,6.30957
2159,3235342,COC1=CC=CC=C1C2=CC3=C(C=C2)N=CN=C3NC4=CC=CC=C4,12.5893
2160,3235345,C1=CC=C(C=C1)CCC2=NC3=CN=CN=C3N(C2=O)CC4=CC=CC=C4Cl,15.8489
2161,3235347,C1C[C@@]2(CCN(C2)C3=CC=NC=C3)CN(C1)C(=O)C4=CSN=N4,3.98107
2162,3235349,COC1=CC=CC(=C1)C2=CC(=NC=N2)NCC3=CC=CC=C3,25.1189
2163,3235350,CN1C=CC=C1C(=O)N2CCC3(CCCN(C3)C4=CC=CC(=C4)C5=CC=CC=C5)CC2,10
2164,3235351,CC(C)NC(=O)N1CCCC2(C1)CCN(CC2)C(=O)C3=CC=CN3C,25.1189
2165,3235353,CN(C)C1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=N2)N4CCNCC4,31.6228
2166,3235354,C1C[C@@]2(CCN(C2)C3=NC=CC=N3)CN(C1)C(=O)C4=NC=CN=C4,15.8489
2167,3235357,CC1=CC=CC=C1C2=NC3=CC=CC=C3C(=N2)NC4=CC=NC=C4,6.30957
2168,3235358,C1C[C@@]2(CCN(C2)CC3=CC=CC=C3)CN(C1)C(=O)C4=CC=NC=C4,15.8489
2169,3235359,COC1=CC=C(C=C1)N2C3=NC=NC=C3N=C(C2=O)C4=CC(=CC=C4)Cl,12.5893
2170,3235363,CCNC1=NC=C2C(=N1)N(C(=O)C(=N2)C3=CC=CC=C3)C4=CC=C(C=C4)OC,12.5893
2171,3235367,CN1C=C(C2=CC=CC=C21)C3=NC4=CN=C(N=C4N(C3=O)CCC#N)N5CCNCC5,15.8489
2172,3235368,CC(=O)NCCNC1=NC(=NC2=CC=CC=C21)C3=CC(=CC=C3)NS(=O)(=O)C,15.8489
2173,3235369,CS(=O)(=O)NC1=CC=CC(=C1)C2=CN=CN=C2NCC3=CC=CS3,0.398107
2174,3235370,CC(=O)N1CCC[C@]2(C1)CCN(C2)C3=CC=NC=C3,25.1189
2175,3235371,CC1=CN=C(C=N1)CNC2=NC=NC(=C2)C3=CN=CC=C3,15.8489
2176,3235372,CN(C)C1=CC=C(C=C1)C2=CC3=C(C=C2)N=CN=C3N(C)CC4=CC=CO4,5.01187
2177,3235373,CN1C2=NC(=NC=C2N=C(C1=O)C3=CC=C(C=C3)Cl)N4CCNCC4,19.9526
2178,3235377,CC(C)CN1CC[C@]2(C1)CCCN(C2)C(=O)C3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F,12.5893
2179,3235378,COC1=CC=C(C=C1)C(=O)N2CCC3(CCCN(C3)C4=CC=CC=N4)CC2,12.5893
2180,3235379,CC1=CC(=CC=C1)CNC2=NC=NC(=C2)C3=CC(=CC=C3)OC,7.94328
2181,3235380,C1COCCN1C2=NC=C3C(=N2)N(C(=O)C=N3)CC4=CC=CS4,15.8489
2182,3235381,COC1=CC=C(C=C1)C(=O)N2CCC[C@]3(C2)CCN(C3)CC4=CC=CC=C4,10
2183,3235384,CCNC1=NC=C2C(=N1)N(C(=O)C(=N2)C3=CC(=CC(=C3)F)F)C[C@H]4CCCO4,15.8489
2184,3235385,COC1=CC(=C(C=C1)CNC2=NC=NC3=C2C=C(C=C3)C4=CC(=CC=C4)NS(=O)(=O)C)OC,1.99526
2185,3235387,C1C[C@@]2(CCN(C2)CC3=CC=C(C=C3)C#N)CN(C1)C(=O)C4=NC=CN=C4,7.94328
2186,3235388,C1COCCN1C2=NC=C3C(=N2)N(C(=O)C(=N3)C4=CC=CC=C4)C5=CC=CC=C5,19.9526
2187,3235389,C1C[C@@H](OC1)CN2C3=NC(=NC=C3N=C(C2=O)C4=CC=CC=C4)OC5=CC=CC=C5,12.5893
2188,3235390,CC1=CN=C(C=N1)CNC2=NC=NC(=C2)C3=CC(=CC=C3)OC,25.1189
2189,3235391,CC1=NC2=CN=C(N=C2N(C1=O)C3=CC=C(C=C3)OC)OC4=CC=CC=C4,15.8489
2190,3235392,COC1=CC=C(C=C1)NC(=O)N2CCCC3(C2)CCN(CC3)S(=O)(=O)C4=CC=CC=C4,7.94328
2191,3235393,C1=CC=C(C=C1)N2C3=NC=NC=C3N=C(C2=O)C4=CC(=CC=C4)F,19.9526
2192,3235394,C1=CC=C(C=C1)CNC2=NC(=NC3=CC=CC=C32)C4=COC=C4,12.5893
2193,3235397,CN(C)C(=O)C1=CC=C(C=C1)C2=CC3=C(C=C2)N=CN=C3NCC4=CC=CC=C4OC,10
2194,3235398,COC1=CC=CC(=C1)C2=CC3=C(C=C2)N=CN=C3NCC4=CC=CS4,7.94328
2195,3235400,COC1=CC=C(C=C1)NC(=O)N2CC[C@]3(C2)CCCN(C3)C(=O)OC4=CC=CC=C4,39.8107
2196,3235402,COC1=CC=CC=C1CNC2=NC=NC=C2C3=CC=CC(=C3)C#N,0.316228
2197,3235403,COC1=CC=CC=C1C2=CN=CN=C2NC3=CC=CC=C3,0.158489
2198,3235404,COC1=CC=CC(=C1)C2=NC3=CC=CC=C3C(=N2)NCC4=CC=CC=C4,12.5893
2199,3235405,C1CN(CCN1)C2=NC=C3C(=N2)N(C(=O)C(=N3)C4=CC(=CC(=C4)F)F)CC5=CC=CS5,10
2200,3235406,COC1=NC=C2C(=N1)N(C(=O)C(=N2)C3=CC(=CC(=C3)F)F)CC4=CC=CS4,7.94328
2201,3235407,C1C[C@@]2(CCN(C2)CC3=CC=NC=C3)CN(C1)C(=O)C4=CC=CO4,15.8489
2202,3235408,COC1=CC=C(C=C1)C2=NC3=CN=C(N=C3N(C2=O)C4=CC=CC=C4)N5CCNCC5,2.51189
2203,3235409,CC(C)NC(=O)N1CCCC2(C1)CCN(CC2)C(=O)OC3=CC=CC=C3,25.1189
2204,3235410,CC1=CN=C(C=N1)CNC2=NC=NC=C2C3=CC(=CC=C3)NS(=O)(=O)C,3.16228
2205,3235412,CCNC1=NC=C2C(=N1)N(C(=O)C(=N2)C3=CC=CC=C3)CC4=CC(=CC=C4)OC,10
2206,3235414,CC1=CC=CC=C1C2=CC3=C(C=C2)N=CN=C3N4C=CN=C4,0.501187
2207,3235415,C1CC1NC2=NC=NC3=C2C=C(C=C3)C4=CC=CC=C4C(F)(F)F,1.58489
2208,3235418,CN1CCN(CC1)C2=NC=C3C(=N2)N(C(=O)C(=N3)C4=CC(=CC(=C4)F)F)CC5=CC(=CC=C5)OC,25.1189
2209,3235419,CN(C)C1=NC=C2C(=N1)N(C(=O)C(=N2)C3=CC=C(C=C3)F)CC4=CC=CS4,25.1189
2210,3235421,CCNC1=NC=C2C(=N1)N(C(=O)C(=N2)C3=CN(C4=CC=CC=C43)C)CCC#N,12.5893
2211,3235425,C1=CC=C(C(=C1)C2=NC3=CC=CC=C3C(=N2)NCC4=CC=CS4)C(F)(F)F,3.98107
2212,3235427,CN1C=CC=C1C(=O)N2CCC3(CCN(CC3)CC4=CC=NC=C4)CC2,12.5893
2213,3235428,CN1C=C(C2=CC=CC=C21)C3=NC4=CN=CN=C4N(C3=O)C5=CC=CC=C5,10
2214,3235429,C1=CC(=CN=C1)CNC2=NC=NC3=C2C=C(C=C3)C4=COC=C4,1.58489
2215,3235430,C1CC2(CCNCC2)CN(C1)C3=CC=CC(=C3)C4=CC=CC=C4,15.8489
2216,3235431,CC1=C(C(=NO1)C)C(=O)N2CCC[C@]3(C2)CCN(C3)CC4=CC=CC=C4,12.5893
2217,3235432,CC1=CC=CC=C1C2=CC3=C(C=C2)N=CN=C3NCC4=NC=C(N=C4)C,3.98107
2218,3235434,CC1=C(C(=NO1)C)C(=O)N2CCC3(CCCN(C3)C4=CC=NC=C4)CC2,31.6228
2219,667555,C1=CC=C(C=C1)CNC2=NC(=NC3=CC=CC=C32)C4=CN=CC=C4,1.58489
2220,3235435,C1=CC=C(C=C1)CCC2=NC3=CN=C(N=C3N(C2=O)CCC#N)OC4=CC=CC=C4,2.51189
2221,3235436,C1CC2(CCN(CC2)S(=O)(=O)C3=CC=CC=C3)CN(C1)C4=CC=CC=N4,7.94328
2222,3235438,C1=CC=C(C(=C1)C2=NC=CC(=N2)N3C=CN=C3)Cl,1.25893
2223,3235439,CC1=CC=CC=C1C2=CC3=C(C=C2)N=CN=C3N4CCN(CC4)C,3.98107
2224,3235440,C1CC2(CCN(CC2)C(=O)OC3=CC=CC=C3)CN(C1)C4=CC=CC=C4,31.6228
2225,3235443,COC1=CC=CC=C1C2=CC3=C(C=C2)N=CN=C3N4CCNCC4,15.8489
2226,3235444,COC1=CC=C(C=C1)OC2=NC=C3C(=N2)N(C(=O)C(=N3)CCC4=CC=CC=C4)CCC#N,1.58489
2227,3235445,C1C[C@@]2(CCN(C2)CC3=CC=C(C=C3)C#N)CNC1,31.6228
2228,3235446,COC1=CC=CC(=C1)NC2=NC=C3C(=N2)N(C(=O)C(=N3)C4=CC=C(C=C4)F)C[C@H]5CCCO5,3.16228
2229,3235448,COC1=CC=CC=C1C2=CN=CN=C2NCC3=CN=CC=C3,0.501187
2230,3235450,C1CC2(CCNCC2)CN(C1)C(C3=CC=CC=C3)C4=CC=CC=C4,1.25893
2231,3235451,COC1=CC=CC=C1CCN2C3=NC=NC=C3N=C(C2=O)C4=CC=C(C=C4)Cl,3.98107
2232,3235452,CN1C2=NC(=NC=C2N=C(C1=O)C3=CC=CC=C3)OCC4=CC=CC=C4,39.8107
2233,3235453,CN(CC1=CC=CO1)C2=NC(=NC=C2)C3=CC=CC(=C3)C#N,12.5893
2234,3235454,C1=CC=C(C=C1)N2C3=NC=NC=C3N=C(C2=O)C4=CC=C(C=C4)F,12.5893
2235,3235456,CN(CC1=CC=CO1)C2=NC=NC=C2C3=COC=C3,3.16228
2236,3235457,C1COCCN1C2=NC=C3C(=N2)N(C(=O)C(=N3)C4=CC(=CC(=C4)F)F)CCC#N,19.9526
2237,3235458,C1=CC=C2C(=C1)C(=NC(=N2)C3=COC=C3)N4C=CN=C4,0.199526
2238,3235460,CN(CC1=CC=CO1)C2=NC=NC(=C2)C3=CC(=CC=C3)OC,25.1189
2239,3235465,COCCNC1=NC=NC2=C1C=C(C=C2)C3=CC=CC=C3C(F)(F)F,15.8489
2240,3235466,CCNC1=NC=C2C(=N1)N(C(=O)C(=N2)C3=CC(=CC(=C3)F)F)CCOC,7.94328
2241,3235467,CN1C2=NC(=NC=C2N=C(C1=O)C3=CC=C(C=C3)OC)OC4=CC=C(C=C4)OC,3.98107
2242,3235470,C1CC2(CCN(CC2)C(=O)OC3=CC=CC=C3)CN(C1)C(=O)NC4=CC=CC(=C4)C#N,12.5893
2243,3235471,C1=CC=C2C(=C1)C(=NC(=N2)C3=CN=CC=C3)NCC4=CN=CC=C4,1
2244,3235472,COC1=CC2=C(C=C1)NC=C2CCNC3=NC=NC4=C3C=C(C=C4)C5=COC=C5,3.98107
2245,3235474,CC1=C(C(=NO1)C)C2=NC3=CC=CC=C3C(=N2)NC4=CC=NC=C4,0.316228
2246,3235476,COC1=CC=CC=C1CNC2=NC=NC=C2C3=CC=CC=C3C(F)(F)F,0.0794328
2247,3235477,CC(=O)N1CCC[C@]2(C1)CCN(C2)C3=CC=CC=C3,25.1189
2248,3235478,C1CN(CCN1)C2=NC=C3C(=N2)N(C(=O)C(=N3)C4=CC=CC=C4)CC5=CC=C(C=C5)F,3.16228
2249,3235479,CC(=O)N1CCC[C@]2(C1)CCN(C2)CC3=CC=C(C=C3)C#N,15.8489
2250,3235481,COC1=CC=CC=C1CNC2=NC=NC3=C2C=C(C=C3)C4=CC=CC=C4OC,6.30957
2251,3235483,COC1=CC=CC=C1CNC2=NC=NC3=C2C=C(C=C3)C4=CC5=C(C=C4)OCO5,1.25893
2252,3235484,C1CN(CCN1)C2=NC=C3C(=N2)N(C(=O)C(=N3)C4=CC(=CC(=C4)F)F)CCC5=CC=CC=C5,15.8489
2253,3235485,CN(C)C(=O)C1=CC=C(C=C1)C2=CN=CN=C2NCCC3=CNC4=C3C=C(C=C4)OC,1
2254,3235487,CC1=C(C(=NO1)C)C2=NC=CC(=N2)NC3CC3,2.51189
2255,3235488,C1=CC=C(C=C1)CNC2=NC=NC(=C2)C3=COC=C3,12.5893
2256,3235489,C1=CC=C(C=C1)CNC2=NC=NC=C2C3=CC=CC=C3C(F)(F)F,0.125893
2257,3235490,C1CC2(CCN(CC2)C(=O)C3=CSN=N3)CN(C1)CC4=CC(=CC(=C4)C(F)(F)F)C(F)(F)F,15.8489
2258,3235492,COC1=CC=CC=C1CCN2C3=NC=NC=C3N=C(C2=O)CCC4=CC=CC=C4,3.16228
2259,3235493,COC1=CC=CC(=C1)C2=NC3=CC=CC=C3C(=N2)NC4=CC=NC=C4,2.51189
2260,3235494,CC1=CC(=CC=C1)CNC2=NC(=NC=C2)C3=CC=CC(=C3)C#N,1.25893
2261,3235497,C1=CC=C(C=C1)NC2=NC=NC=C2C3=CC=CC=C3C(F)(F)F,0.501187
2262,3235499,C1CC1N2C3=NC(=NC=C3N=C(C2=O)C4=CC=C(C=C4)F)N5CCNCC5,15.8489
2263,3235501,CN1CCN(CC1)C2=NC=C3C(=N2)N(C(=O)C(=N3)C4=CN(C5=CC=CC=C54)C)CCC6=CC=CC=C6,15.8489
2264,3235502,CN(C)C1=NC=C2C(=N1)N(C(=O)C(=N2)C3=CC=CC=C3)CCOC,39.8107
2265,3235503,CN(C)C(=O)C1=CC=C(C=C1)C2=CN=CN=C2NC3=CC=CC=C3,5.01187
2266,3235505,CC(C)NC(=O)N1CCCC2(C1)CCN(CC2)C(=O)C3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F,25.1189
2267,3235506,C1CN(CCC12CCN(CC2)C(=O)C3=CC=CO3)CC4=CC=NC=C4,12.5893
2268,3235507,CCNC1=NC=C2C(=N1)N(C(=O)C(=N2)C3=CC=CS3)CC4=CC=C(C=C4)F,15.8489
2269,3235509,COC1=CC=C(C=C1)C2=NC3=CN=C(N=C3N(C2=O)CCC#N)OCC4=CC=CC=C4,10
2270,3235510,COC1=CC=C(C=C1)C(=O)N2CCC3(CCCN(C3)C4=CC=CC=C4)CC2,12.5893
2271,3235511,CN(C)C1=NC=NC2=C1C=C(C=C2)C3=COC=C3,12.5893
2272,3235512,CN(C)C1=CC=C(C=C1)C2=CC3=C(C=C2)N=CN=C3NCC4=C(C=C(C=C4)OC)OC,3.98107
2273,3235513,CC1=C(C(=NO1)C)C2=CN=CN=C2NCC3=CC=CC=C3,1.99526
2274,3235515,COC1=NC=C2C(=N1)N(C(=O)C(=N2)C3=CC=CC=C3)CCC4=CC=CC=C4,12.5893
2275,3235518,C1=CC=C(C=C1)CN2C3=NC=NC=C3N=C(C2=O)C4=CC(=C(C=C4)F)F,15.8489
2276,3235520,CC(C)CN1CCCC2(C1)CCN(CC2)C(=O)C3=CC=C(C=C3)OC,25.1189
2277,3235521,COC1=CC(=C(C=C1)CNC2=NC=NC=C2C3=CC=CC=C3C(F)(F)F)OC,0.316228
2278,3235523,C1CN(CCC12CN(C2)CC3=CC=NC=C3)C(=O)OC4=CC=CC=C4,12.5893
2279,3235524,COC1=CC2=C(C=C1)NC=C2CCNC3=NC=NC=C3C4=CC=CC(=C4)C#N,1
2280,3235525,CN(C)C1=CC=C(C=C1)C2=CN=CN=C2N(C)CC3=CC=CO3,0.630957
2281,3235526,CC(=O)N1CCC[C@]2(C1)CCN(C2)CC3=CC=CC=C3,39.8107
2282,3235527,C1CN(CCC12CN(C2)C3=CC=CC=N3)S(=O)(=O)C4=CC=CC=C4,12.5893
2283,3235528,CC1=CC(=CC=C1)CNC2=NC=NC(=C2)C3=C(ON=C3C)C,5.01187
2284,3235529,COC1=CC=C(C=C1)C(=O)N2CCC3(CC2)CN(C3)C(=O)NC4=CC=CC(=C4)C#N,15.8489
2285,3235530,C1CC1NC2=NC=NC3=C2C=C(C=C3)C4=CC=CC=C4C#N,1.99526
2286,3235531,C1CN(CCC12CCN(CC2)S(=O)(=O)C3=CC=CC=C3)C4=CC=CC=C4,2.51189
2287,3235532,COC1=CC=CC(=C1)CN2C3=NC(=NC=C3N=C(C2=O)C4=CC=C(C=C4)F)N5CCNCC5,15.8489
2288,3235533,CC1=CC(=CC=C1)CNC2=NC=NC3=C2C=C(C=C3)C4=CC=C(C=C4)C(=O)N(C)C,1.99526
2289,3235534,CN(C)C(=O)C1=CC=C(C=C1)C2=CC3=C(C=C2)N=CN=C3NCCN4CCOCC4,15.8489
2290,3235536,COC1=CC=C(C=C1)NC(=O)N2CC[C@]3(C2)CCCN(C3)C(=O)C4=CC(=CC=C4)F,15.8489
2291,3235537,CC1=CC(=CC=C1)CNC2=NC=NC3=C2C=C(C=C3)C4=CN=CC=C4,1
2292,3235538,CN(C)C1=NC=NC2=C1C=C(C=C2)C3=CC=CC(=C3)C#N,12.5893
2293,3235541,COC1=CC=CC=C1CN2CC[C@]3(C2)CCCN(C3)C(=O)C4=CC=NC=C4,15.8489
2294,3235543,CN(C)C1=NC=C2C(=N1)N(C(=O)C(=N2)CCC3=CC=CC=C3)CC4=CC=C(C=C4)F,3.98107
2295,3235544,CN(C)C1=NC=NC2=C1C=C(C=C2)C3=CC(=CC=C3)NS(=O)(=O)C,7.94328
2296,3235545,CC1=NC2=CN=C(N=C2N(C1=O)C3=CC=CC=C3)N4CCNCC4,31.6228
2297,3235546,COC1=CC=CC=C1CNC2=NC=NC(=C2)C3=CC=CC=C3OC,15.8489
2298,3235550,CN1CCN(CC1)C2=NC=C3C(=N2)N(C(=O)C(=N3)C4=CC=CS4)CC5=CC=CS5,10
2299,3235552,COC1=CC2=C(C=C1)NC=C2CCNC3=NC(=NC=C3)C4=CC=CC=C4Cl,1.99526
2300,3235553,C1CC2(CCN(CC2)C(=O)C3=NC=CN=C3)CN(C1)C(C4=CC=CC=C4)C5=CC=CC=C5,1.58489
2301,3235555,CC(C)CN1CCCC2(C1)CCN(CC2)C(=O)C3=CC=CO3,31.6228
2302,3235558,CN1CCCC2(C1)CCN(CC2)C(=O)C3=NC=CN=C3,25.1189
2303,3235559,CS(=O)(=O)N1CCC2(CCCN(C2)C3=CC=CC(=C3)C4=CC=CC=C4)CC1,6.30957
2304,3235560,C1=CC(=CC(=C1)C2=CC3=C(C=C2)N=CN=C3NCC4=CN=CC=C4)C#N,1.58489
2305,3235561,CN1CCN(CC1)C2=NC=C3C(=N2)N(C(=O)C(=N3)C4=CC=C(C=C4)OC)CCC#N,39.8107
2306,3235564,COC1=CC=CC=C1CN2CC3(C2)CCN(CC3)C(=O)C4=CC=NC=C4,7.94328
2307,3235565,COC1=CC=CC(=C1)CN2C(=O)C=NC3=CN=C(N=C32)OCC4=CC=CC=C4,12.5893
2308,3235570,C1CC2(CCN(CC2)C(=O)C3=CC(=CC=C3)F)CN(C1)C4=CC=CC(=C4)C5=CC=CC=C5,12.5893
2309,3235572,CC1=C(C(=NO1)C)C2=CN=CN=C2NC,3.98107
2310,3235573,CS(=O)(=O)NC1=CC=CC(=C1)C2=CC3=C(C=C2)N=CN=C3N4CCOCC4,7.94328
2311,3235575,CC1=NC2=CN=C(N=C2N(C1=O)CC3=CC(=CC=C3)OC)N(C)C,12.5893
2312,3235584,CC1=CC(=C(C=C1)C)CN2C=NC3=C(C2=O)C=NN3C(C)(C)C,0.794328
2313,3235591,CCOC(=O)C1=C(C(=C(N1)C)C(=O)N2CCC3=CC=CC=C32)C,3.16228
2314,3235593,CC1CCCC(C1C)NC(=O)C2=NNC(=O)C3=CC=CC=C32,12.5893
2315,3235607,C1CC(OC1)CN2C(=O)C3=C(C=C(C=C3)C(=O)N4CCN(CC4)C5=CC=CC=C5)NC2=S,7.07946
2316,3235621,CC1=CC=C(C=C1)NC(=O)CN2C=NC3=C(C2=O)C=NN3C(C)(C)C,12.5893
2317,1821543,C1=CC=C(C(=C1)CSC2=C(C(=NS2)SCC(=O)N)C#N)Cl,10
2318,3235626,COC1=CC(=CC(=C1)NC(=O)C2CCN(CC2)S(=O)(=O)C3=CC=CC4=NON=C43)OC,3.16228
