,PUBCHEM_CID,smile_1851,p450-cyp2c19-Potency
1206,3234579,C1C[C@@]2(CCN(C2)C(=O)NC3=CC(=CC=C3)F)CN(C1)C(=O)C4=CC(=CC(=C4)C(F)(F)F)C(F)(F)F,25.1189
1207,3234585,COC1=NC=C2C(=N1)N(C(=O)C(=N2)C3=CC(=CC(=C3)F)F)CCC4=CC=CC=C4,5.01187
1208,3234587,C1OC2=C(O1)C=C(C=C2)C3=NC4=CC=CC=C4C(=N3)NC5=CC=NC=C5,3.98107
1209,3234588,COCCN1C2=NC(=NC=C2N=C(C1=O)C3=CC=CC(=C3)C#N)OC4=CC=CC=C4,39.8107
1210,3234591,CC1=C(C(=NO1)C)C2=CC3=C(C=C2)N=CN=C3NCC4=C(C=C(C=C4)OC)OC,10
1211,3234593,COC1=CC(=C(C=C1)CNC2=NC=NC=C2C3=CC=CC(=C3)C#N)OC,5.01187
1212,3234595,COC1=CC=CC=C1C2=CN=CN=C2N3C=CN=C3,25.1189
1213,3234597,C1=CC(=CN=C1)CNC2=NC(=NC=C2)C3=CN=CC=C3,0.316228
1214,3234598,C1C[C@@]2(CCN(C2)CC3=NC=CS3)CN(C1)C(=O)C4=CC=CO4,39.8107
1215,3234599,COC1=CC=CC=C1CNC2=NC(=NC3=CC=CC=C32)C4=CC(=CC=C4)NS(=O)(=O)C,5.01187
1216,3234601,CN1C2=NC(=NC=C2N=C(C1=O)CCC3=CC=CC=C3)OC4=CC=CC=C4,25.1189
1217,3234602,C1C[C@@]2(CCN(C2)C3=CC=CC=N3)CN(C1)C(=O)C4=CC=CO4,39.8107
1218,3234609,CC1=NC2=CN=C(N=C2N(C1=O)C[C@H]3CCCO3)OC4=CC=C(C=C4)OC,25.1189
1219,3234616,CN1C2=NC(=NC=C2N=C(C1=O)CCC3=CC=CC=C3)OC,25.1189
1220,3234617,C1CC1N2C3=NC(=NC=C3N=C(C2=O)C4=CC(=CC(=C4)F)F)N5CCNCC5,19.9526
1221,3234620,COC1=CC=C(C=C1)N2C3=NC(=NC=C3N=C(C2=O)CCC4=CC=CC=C4)N5CCOCC5,25.1189
1222,3234623,C1=CC=C(C=C1)CNC2=NC=NC3=C2C=C(C=C3)C4=CC=CC=C4C#N,15.8489
1223,3234630,COC1=CC=C(C=C1)OC2=NC=C3C(=N2)N(C(=O)C(=N3)CCC4=CC=CC=C4)C[C@H]5CCCO5,12.5893
1224,3234631,CN1CCN(CC1)C2=NC=NC3=C2C=C(C=C3)C4=CC=CC=C4OC,15.8489
1225,3234635,C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=CC=C3Cl)N4C=CN=C4,7.94328
1226,3234638,CC1=NC2=CN=C(N=C2N(C1=O)CCC3=CC=CC=C3)N4CCNCC4,31.6228
1227,3234640,CC1=NC2=CN=C(N=C2N(C1=O)CC3=CC(=CC=C3)OC)OC4=CC(=CC=C4)Cl,6.30957
1228,3234642,CNC1=NC=NC2=C1C=C(C=C2)C3=CC=CC=C3OC,31.6228
1229,3234644,CC1=CC(=CC=C1)CNC2=NC=NC3=C2C=C(C=C3)C4=C(ON=C4C)C,5.01187
1230,3234647,COC1=CC(=C(C=C1)CNC2=NC=NC3=C2C=C(C=C3)C4=COC=C4)OC,7.94328
1231,3234656,COC1=CC(=C(C=C1)CNC2=NC=NC(=C2)C3=CC=CC=C3Cl)OC,1.99526
1232,3234657,C1CC2(CCN(CC2)C(=O)C3=CC(=CC=C3)F)CN(C1)C4=CC=CC=C4,5.01187
1233,3234658,C1C[C@@]2(CCN(C2)C3=CC=CC=N3)CN(C1)C(=O)OC4=CC=CC=C4,5.01187
1234,3234663,C1=CC=C(C=C1)N2C3=NC=NC=C3N=C(C2=O)C4=CC(=CC=C4)Cl,12.5893
1235,3234664,COC1=CC2=C(C=C1)NC=C2CCNC3=NC=NC(=C3)C4=CN=CC=C4,25.1189
1236,3234666,COC1=CC(=C(C=C1)CNC2=NC=NC=C2C3=CC=CC=C3Cl)OC,1.25893
1237,3234667,CCNC1=NC=C2C(=N1)N(C(=O)C=N2)CC3=CC=CS3,19.9526
1238,3234672,COC1=CC=CC(=C1)NC2=NC=C3C(=N2)N(C(=O)C=N3)CC4=CC=CS4,3.98107
1239,3234673,COC1=CC2=C(C=C1)NC=C2CCNC3=NC(=NC4=CC=CC=C43)C5=CN=CC=C5,0.501187
1240,3234674,C1=CC=C(C(=C1)C2=CN=CN=C2N3C=CN=C3)C(F)(F)F,12.5893
1241,3234680,CC1=CC(=CC=C1)CNC2=NC(=NC3=CC=CC=C32)C4=COC=C4,7.94328
1242,3234681,C1CC2(CCN(CC2)C(=O)C3=NC=CN=C3)CN(C1)C4=CC=CC=N4,12.5893
1243,3234685,C1CN(CCC12CCN(CC2)S(=O)(=O)C3=CC=CC=C3)C4=CC=C(C=C4)C5=CC=CC=C5,15.8489
1244,3234686,CC1=CC=CC=C1C2=CN=CN=C2NCC3=CC=CS3,0.794328
1245,3234688,COC1=CC=CC(=C1)CN2C3=NC=NC=C3N=C(C2=O)CCC4=CC=CC=C4,25.1189
1246,3234691,C1C[C@@]2(CCN(C2)C3=CC=CC(=C3)C4=CC=CC=C4)CN(C1)C(=O)C5=CC(=CC=C5)F,7.94328
1247,3234696,COCCN1C2=NC(=NC=C2N=C(C1=O)CCC3=CC=CC=C3)NC4=CC(=CC=C4)OC,19.9526
1248,3234697,CC1=CC=CC=C1C2=CC(=NC=N2)N3C=CN=C3,7.94328
1249,3234698,CN(C)C1=CC=C(C=C1)C2=CC(=NC=N2)NCC3=CN=CC=C3,39.8107
1250,3234700,CC1=CC=CC=C1C2=NC=CC(=N2)NCCC3=CNC4=C3C=C(C=C4)OC,2.51189
1251,3234701,C1CN(CCN1)C2=NC=NC3=C2C=C(C=C3)C4=CC=CC=C4Cl,31.6228
1252,3234708,C1CN(CCC12CN(C2)C3=CC=NC=C3)C(=O)OC4=CC=CC=C4,7.94328
1253,3234711,C1=CSC(=C1)CNC2=NC=NC(=C2)C3=COC=C3,10
1254,3234712,CN1C=C(C2=CC=CC=C21)C3=NC4=CN=C(N=C4N(C3=O)C5CC5)N6CCNCC6,19.9526
1255,3234713,C1CC2(CCNCC2)CN(C1)C3=CC=NC=C3,25.1189
1256,3234716,COCCN1C2=NC(=NC=C2N=C(C1=O)C3=CC=CC=C3)OCC4=CC=CC=C4,19.9526
1257,3234717,C1=CC=C(C=C1)CCN2C(=O)C=NC3=CN=C(N=C32)OC4=CC(=CC=C4)Cl,15.8489
1258,3234719,CC1=CC=CC=C1C2=CC(=NC=N2)NC3=CC=C(C=C3)F,0.630957
1259,3234720,CN(C)C(=O)C1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=N2)NCC4=CC=CS4,10
1260,3234721,C1=CC=C(C(=C1)CN2C3=NC=NC=C3N=C(C2=O)C4=CC(=CC=C4)F)Cl,0.794328
1261,3234726,CC1=C(C(=NO1)C)C(=O)N2CCC[C@]3(C2)CCN(C3)C4=CC=CC=C4,25.1189
1262,3234727,COC1=CC2=C(C=C1)NC=C2CCNC3=NC(=NC=C3)C4=CC(=CC=C4)NS(=O)(=O)C,10
1263,3234734,CC1=CC=CC=C1C2=NC=CC(=N2)NCCN3CCOCC3,10
1264,3234739,COC1=CC=CC=C1CNC2=NC=NC3=C2C=C(C=C3)C4=COC=C4,12.5893
1265,3234743,COC1=CC=CC(=C1)C2=CN=CN=C2NCC3=CN=CC=C3,0.316228
1266,3234745,C1CC2(CCN(CC2)C(=O)C3=CC=NC=C3)CN(C1)C(C4=CC=CC=C4)C5=CC=CC=C5,10
1267,3234747,COC1=CC=CC(=C1)C2=CN=CN=C2NC3=CC=C(C=C3)F,0.398107
1268,3234748,CN(C)C(=O)C1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=N2)NC4=CC=CC=C4,15.8489
1269,3234753,COC1=CC=CC(=C1)C2=CC3=C(C=C2)N=CN=C3NC4=CC=CC=C4,0.501187
1270,3234755,C1CN(CCC12CN(C2)C3=CC=CC(=C3)C4=CC=CC=C4)C(=O)C5=CC=CO5,3.98107
1271,3234757,COC(=O)N1CCC2(CCCN(C2)C3=CC=CC=N3)CC1,3.16228
1272,3234759,C1CN(CCN1)C2=NC=C3C(=N2)N(C(=O)C(=N3)C4=CC=C(C=C4)Cl)CC5=CC=CS5,25.1189
1273,3234761,CS(=O)(=O)NC1=CC=CC(=C1)C2=NC=CC(=N2)NCC3=CC=CS3,25.1189
1274,3234762,COC1=CC=CC=C1C2=NC=CC(=N2)NCC3=CN=CC=C3,3.98107
1275,3234764,COCCNC1=NC(=NC=C1)C2=CC=CC=C2C(F)(F)F,10
1276,3234772,COC1=CC=CC(=C1)CN2C3=NC(=NC=C3N=C(C2=O)C4=CC=C(C=C4)Cl)OC,1.25893
1277,3234773,CN1C=C(C2=CC=CC=C21)C3=NC4=CN=C(N=C4N(C3=O)CCOC)OC5=CC=C(C=C5)OC,15.8489
1278,3234774,CC1=CC(=CC=C1)CNC2=NC(=NC=C2)C3=CC(=CC=C3)OC,6.30957
1279,3234779,C1CC2(CCNCC2)CN(C1)C3=CC=C(C=C3)C4=CC=CC=C4,15.8489
1280,3234780,C1=CC=C(C(=C1)C2=NC=CC(=N2)NC3=CC=C(C=C3)F)C(F)(F)F,10
1281,3234781,CC1=CC=CC=C1C2=CC(=NC=N2)NCCOC,15.8489
1282,3234784,CC1=CC(=CC=C1)CNC2=NC=NC=C2C3=CC=CC=C3Cl,1
1283,3234787,CN(C)CC1=CC=CC=C1C2=CN=CN=C2NCCC3=CNC4=C3C=C(C=C4)OC,10
1284,3234788,COC1=CC=CC(=C1)CN2C(=O)C=NC3=CN=C(N=C32)NC4=CC=CC=C4,0.501187
1285,3234790,COC1=CC=CC=C1CCN2C3=NC=NC=C3N=C(C2=O)C4=CC(=C(C=C4)F)F,1.25893
1286,3234791,CN1CCN(CC1)C2=NC=C3C(=N2)N(C(=O)C(=N3)C4=CC=C(C=C4)F)C5CC5,25.1189
1287,3234792,COC1=CC=CC=C1CNC2=NC(=NC=C2)C3=COC=C3,7.94328
1288,3234795,COCC(=O)N1CCC2(CCN(CC2)C3=CC=CC(=C3)C4=CC=CC=C4)CC1,39.8107
1289,3234796,CN(CC1=CC=CO1)C2=NC=NC3=C2C=C(C=C3)C4=CC=CC=C4OC,7.94328
1290,3234798,CN1CCN(CC1)C2=NC=C3C(=N2)N(C(=O)C(=N3)CCC4=CC=CC=C4)CCC5=CC=CC=C5,1.25893
1291,3234799,CC1=CN=C(C=N1)CNC2=NC(=NC3=CC=CC=C32)C4=CC(=CC=C4)OC,25.1189
1292,3234801,CS(=O)(=O)NC1=CC=CC(=C1)C2=CN=CN=C2NCC3=CN=CC=C3,3.16228
1293,3234803,CN(CC1=CC=CO1)C2=NC=NC=C2C3=CC=CC=C3C(F)(F)F,3.98107
1294,3234805,COC1=CC(=C(C=C1)CNC2=NC(=NC=C2)C3=CC=CC=C3C(F)(F)F)OC,10
1295,3234806,C1=CC(=CC(=C1)Cl)OC2=NC=C3C(=N2)N(C(=O)C=N3)CC4=CC=C(C=C4)F,19.9526
1296,3234808,CC1=CC=CC=C1C2=CC3=C(C=C2)N=CN=C3NCCOC,10
1297,3234811,COC1=NC=C2C(=N1)N(C(=O)C(=N2)C3=CC=CC=C3)CC4=CC=CS4,15.8489
1298,3234812,C1=CC=C(C=C1)CNC2=NC=NC=C2C3=CC=CC(=C3)C#N,7.94328
1299,3234813,CC1=CC(=CC=C1)CNC2=NC=NC=C2C3=CC=CC(=C3)C#N,3.98107
1300,3234816,COC1=CC(=C(C=C1)CNC2=NC(=NC=C2)C3=CC(=CC=C3)NS(=O)(=O)C)OC,15.8489
1301,3234821,CC1=CC=CC=C1C2=CC3=C(C=C2)N=CN=C3N(C)CC4=CC=CO4,7.94328
1302,3234822,CN(C)C1=NC=NC2=C1C=C(C=C2)C3=CC(=CC=C3)OC,3.16228
1303,3234824,CN(CC1=CC=CO1)C2=NC=NC3=C2C=C(C=C3)C4=CC=CC(=C4)C#N,6.30957
1304,3234829,CC1=CC(=CC=C1)CNC2=NC=NC=C2C3=CC(=CC=C3)NS(=O)(=O)C,6.30957
1305,3234831,C1C[C@@]2(CCN(C2)C3=CC=NC=C3)CN(C1)C(=O)C4=CC(=CC=C4)F,2.51189
1306,3234832,CN1C=C(C2=CC=CC=C21)C3=NC4=CN=CN=C4N(C3=O)CCC5=CC=CC=C5OC,0.316228
1307,3234834,C1=CC=C(C=C1)CCC2=NC3=CN=C(N=C3N(C2=O)CCC#N)OC4=CC(=CC=C4)Cl,6.30957
1308,3234835,C1=CC=C(C=C1)CNC2=NC(=NC3=CC=CC=C32)C4=CC=CC(=C4)C#N,6.30957
1309,3234837,C1CC1N2C3=NC(=NC=C3N=C(C2=O)CCC4=CC=CC=C4)OC5=CC=CC=C5,12.5893
1310,3234839,COC1=CC=CC(=C1)CN2C3=NC=NC=C3N=C(C2=O)C4=CC(=CC=C4)F,12.5893
1311,3234840,C1=CC(=CC(=C1)C2=CC(=NC=N2)NCC3=CC=CS3)C#N,10
1312,3234841,CC1=CC=CC=C1C2=CC3=C(C=C2)N=CN=C3N(C)C,7.94328
1313,3234849,C1CN(CCC12CCN(CC2)C(=O)C3=CC(=CC=C3)F)C4=NC=CC=N4,39.8107
1314,3234850,C1=CSC(=C1)CNC2=NC=NC3=C2C=C(C=C3)C4=COC=C4,6.30957
1315,3234852,CN1C2=NC(=NC=C2N=C(C1=O)C3=CC=CC=C3)N(C)C,39.8107
1316,3234855,COC1=CC=C(C=C1)C2=NC3=CN=C(N=C3N(C2=O)CCC4=CC=CC=C4)N5CCNCC5,39.8107
1317,3234857,CC1=C(C(=NO1)C)C2=CN=CN=C2NCC3=C(C=C(C=C3)OC)OC,12.5893
1318,3234858,CN(CC1=CC=CO1)C2=NC=NC(=C2)C3=CN=CC=C3,19.9526
1319,3234864,C1=CSC(=C1)CNC2=NC(=NC=C2)C3=COC=C3,31.6228
1320,3234866,C1=CC=C(C=C1)CN2C3=NC=NC=C3N=C(C2=O)C4=CC=CS4,1
1321,3234867,C1=CC(=CC(=C1)C2=CC(=NC=N2)NCC3=CN=CC=C3)C#N,15.8489
1322,3234868,CN(C)C1=CC=C(C=C1)C2=CC(=NC=N2)NC3=CC=C(C=C3)F,1.99526
1323,3234870,C1C[C@@]2(CCN(C2)C(=O)NC3=CC(=CC=C3)F)CN(C1)C(=O)C4=CSN=N4,39.8107
1324,3234877,CC1=C(C(=NO1)C)C2=NC3=CC=CC=C3C(=N2)NCC4=CN=CC=C4,10
1325,3234880,CN(C)C1=NC=NC2=C1C=C(C=C2)C3=CC4=C(C=C3)OCO4,3.98107
1326,3234882,C1CN(CCC12CCN(CC2)C(=O)C3=CC=CO3)CC4=CC(=CC(=C4)C(F)(F)F)C(F)(F)F,15.8489
1327,3234883,CC1=C(C(=NO1)C)C2=CC(=NC=N2)NCCC3=CNC4=C3C=C(C=C4)OC,3.98107
1328,3234884,C1=CC(=CC(=C1)C2=NC=CC(=N2)NCC3=CC=CS3)C#N,3.98107
1329,3234885,C1CN(CCC12CCN(CC2)C(=O)NC3=CC=CC(=C3)C#N)C(=O)C4=CC=CO4,19.9526
1330,3234889,C1CC2(CCNCC2)CN(C1)CC3=CC=C(C=C3)C#N,1000000
1331,3234892,C1C[C@@]2(CCN(C2)C3=NC=CC=N3)CN(C1)S(=O)(=O)C4=CC=CC=C4,7.94328
1332,3234893,CC1=CN=C(C=N1)CNC2=NC=NC=C2C3=CC=CC=C3C(F)(F)F,39.8107
1333,3234897,CC1=C(C(=NO1)C)C2=NC=CC(=N2)NCC3=CC=CS3,12.5893
1334,3234898,C1=CC(=CC(=C1)C2=CN=CN=C2N3C=CN=C3)C#N,39.8107
1335,3234899,C1=CC(=CC=C1NC2=NC=NC3=C2C=C(C=C3)C4=COC=C4)F,1
1336,3234900,C1CC2(CCN(CC2)C(=O)OC3=CC=CC=C3)CN(C1)C4=CC=NC=C4,6.30957
1337,3234901,COC1=CC=CC=C1CNC2=NC(=NC3=CC=CC=C32)C4=CC5=C(C=C4)OCO5,3.16228
1338,3234904,C1COCCN1C2=NC=NC3=C2C=C(C=C3)C4=CC=CC=C4C(F)(F)F,0.630957
1339,3234907,CN(CC1=CC=CO1)C2=NC(=NC3=CC=CC=C32)C4=CC=CC(=C4)C#N,15.8489
1340,3234908,COC1=CC2=C(C=C1)NC=C2CCNC3=NC=NC4=C3C=C(C=C4)C5=CC(=CC=C5)OC,3.16228
1341,3234910,C1CN(CCN1)C2=NC=C3C(=N2)N(C(=O)C(=N3)CCC4=CC=CC=C4)CCC5=CC=CC=C5,25.1189
1342,3234911,C1CN(CCN1)C2=NC=C3C(=N2)N(C(=O)C(=N3)C4=CC=CS4)C5=CC=CC=C5,25.1189
1343,3234914,CS(=O)(=O)NC1=CC=CC(=C1)C2=NC=CC(=N2)N3C=CN=C3,39.8107
1344,3234915,CC1=CC(=CC=C1)CNC2=NC=NC(=C2)C3=CC(=CC=C3)NS(=O)(=O)C,12.5893
1345,3234918,COC(=O)N1CCC2(CCCN(C2)C(C3=CC=CC=C3)C4=CC=CC=C4)CC1,25.1189
1346,3234919,CC1=CN=C(C=N1)CNC2=NC=NC3=C2C=C(C=C3)C4=CC=CC=C4OC,39.8107
1347,3234922,COCCN1C2=NC(=NC=C2N=C(C1=O)C3=CC=CC(=C3)C#N)OC4=CC=C(C=C4)OC,39.8107
1348,3234924,CN1C2=NC(=NC=C2N=C(C1=O)CCC3=CC=CC=C3)N4CCNCC4,39.8107
1349,3234927,COC1=CC=CC(=C1)CN2C3=NC(=NC=C3N=C(C2=O)C4=CC=CC=C4)N5CCNCC5,39.8107
1350,3234929,CN(C)C1=NC=C2C(=N1)N(C(=O)C(=N2)C3=CC=CS3)CC4=CC(=CC=C4)OC,0.00630957
1351,3234931,C1=CC=C(C=C1)CCC2=NC3=CN=CN=C3N(C2=O)CC4=CC=CC=C4,12.5893
1352,3234936,CN(C)C(=O)C1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=N2)NCC4=CC=CC=C4,25.1189
1353,3234941,COC1=NC=C2C(=N1)N(C(=O)C=N2)CCC3=CC=CC=C3,1.99526
1354,3234944,CN(C)CC1=CC=CC=C1C2=CC3=C(C=C2)N=CN=C3NC4CC4,25.1189
1355,3234946,COC1=CC2=C(C=C1)NC=C2CCNC3=NC=NC(=C3)C4=COC=C4,5.01187
1356,3234953,C1COCCN1C2=NC=C3C(=N2)N(C(=O)C(=N3)C4=CC(=CC(=C4)F)F)CCC5=CC=CC=C5,39.8107
1357,3234954,COC1=CC=C(C=C1)C2=NC3=CN=C(N=C3N(C2=O)C4CC4)OC5=CC=C(C=C5)OC,31.6228
1358,3234956,COCCNC1=NC(=NC2=CC=CC=C21)C3=CC=CC=C3Cl,0.0316228
1359,3234957,CC1=CC(=CC=C1)CNC2=NC=NC(=C2)C3=CC=C(C=C3)N(C)C,3.16228
1360,3234959,CC1=NC2=CN=CN=C2N(C1=O)C3=CC=CC=C3,1000000
1361,3234961,CC1=NC2=CN=C(N=C2N(C1=O)CC3=CC=C(C=C3)F)OC,39.8107
1362,3234963,CS(=O)(=O)N1CCC2(CCCN(C2)C(C3=CC=CC=C3)C4=CC=CC=C4)CC1,19.9526
1363,3234966,CN1C2=NC=NC=C2N=C(C1=O)CCC3=CC=CC=C3,39.8107
1364,3234967,CC1=NC2=CN=CN=C2N(C1=O)C3CC3,3.98107
1365,3234968,COC1=CC=CC=C1C2=CC(=NC=N2)NC3=CC=C(C=C3)F,7.94328
1366,3234977,C1CN(CCC12CCN(CC2)C(=O)OC3=CC=CC=C3)C4=CC=CC=N4,19.9526
1367,3234978,CN1C=CC=C1C(=O)N2CCC3(CC2)CN(C3)C4=CC=NC=C4,1.25893
1368,3234979,C1COCCN1CCNC2=NC(=NC3=CC=CC=C32)C4=CC=CC=C4Cl,25.1189
1369,3234985,C1C[C@@H](OC1)CN2C3=NC(=NC=C3N=C(C2=O)C4=CC=CS4)OC5=CC(=CC=C5)Cl,12.5893
1370,3234988,CC1=CC=CC=C1C2=NC=CC(=N2)N3C=CN=C3,3.98107
1371,3234989,CN(C)C(=O)C1=CC=C(C=C1)C2=NC=CC(=N2)N3C=CN=C3,39.8107
1372,3234995,CC1=CC(=CC=C1)CNC2=NC=NC=C2C3=CC=CC=C3OC,0.398107
1373,3234997,CN(C)C1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=N2)NCC4=CC=CC=C4OC,10
1374,3234998,C1OC2=C(O1)C=C(C=C2)C3=NC=CC(=N3)NCC4=CN=CC=C4,5.01187
1375,3234999,COC1=CC=C(C=C1)C(=O)N2CCC[C@]3(C2)CCN(C3)C4=CC=CC=C4,10
1376,3235003,COC1=CC=CC=C1C2=CC(=NC=N2)NC3=CC=NN3,6.30957
1377,3235004,CN(C)C1=CC=C(C=C1)C2=CN=CN=C2NCCN3CCOCC3,6.30957
1378,3235007,COC1=CC=CC=C1CNC2=NC(=NC=C2)C3=CC=CC=C3C(F)(F)F,3.98107
1379,3235008,COC1=CC=CC(=C1)C2=NC=CC(=N2)NCC3=CC=CS3,7.94328
1380,3235011,COC1=CC(=C(C=C1)CNC2=NC(=NC3=CC=CC=C32)C4=CN=CC=C4)OC,3.98107
1381,3235013,C1CN(CCC12CN(C2)C3=CC=CC=C3)C(=O)C4=CC=CO4,12.5893
1382,3235016,C1=CC=C(C=C1)CNC2=NC=NC=C2C3=CN=CC=C3,12.5893
1383,3235019,CC1=CC=CC=C1C2=CN=CN=C2NC3=CC=C(C=C3)F,5.01187
1384,3235020,COC1=CC=C(C=C1)NC(=O)N2CC3(C2)CCN(CC3)C(=O)OC4=CC=CC=C4,19.9526
1385,3235022,CN(C)C1=CC=C(C=C1)C2=CN=CN=C2NC3=CC=CC=C3,0.316228
1386,3235023,C1COCCN1CCNC2=NC=NC=C2C3=CC=CC=C3C(F)(F)F,19.9526
1387,3235024,CC1=CC=CC=C1C2=CN=CN=C2N3CCN(CC3)C,39.8107
1388,3235025,CN1C=CC=C1C(=O)N2CCC3(CCN(CC3)CC4=CC=CC=C4)CC2,39.8107
1389,3235026,CC1=CC(=CC=C1)CNC2=NC=NC=C2C3=CC=C(C=C3)C(=O)N(C)C,31.6228
1390,3235034,CN(C)C1=CC=C(C=C1)C2=NC=CC(=N2)NCC3=CC=CC=C3OC,10
1391,3235035,C1OC2=C(O1)C=C(C=C2)C3=NC4=CC=CC=C4C(=N3)NCC5=CN=CC=C5,10
1392,3235036,COCCN1C2=NC(=NC=C2N=C(C1=O)CCC3=CC=CC=C3)N4CCOCC4,39.8107
1393,3235041,CC1=C(C(=NO1)C)C(=O)N2CCC3(CCN(CC3)C4=CC=NC=C4)CC2,10
1394,3235042,C1=CC=C(C(=C1)C2=NC=CC(=N2)N3C=CN=C3)C(F)(F)F,0.501187
1395,3235044,CN(C)C1=NC=C2C(=N1)N(C(=O)C(=N2)CCC3=CC=CC=C3)CCC#N,10
1396,3235047,COC1=CC2=C(C=C1)NC=C2CCNC3=NC(=NC4=CC=CC=C43)C5=COC=C5,1.58489
1397,3235048,C1OC2=C(O1)C=C(C=C2)C3=CN=CN=C3NCC4=CN=CC=C4,0.199526
1398,3235051,CC1=C(C(=NO1)C)C2=NC=CC(=N2)NCC3=CC=CC=C3,1.25893
1399,3235056,CN1CCN(CC1)C2=NC=C3C(=N2)N(C(=O)C(=N3)CCC4=CC=CC=C4)CCOC,10
1400,3235057,COCCN1C2=NC=NC=C2N=C(C1=O)C3=CC=C(C=C3)Cl,39.8107
1401,3235058,COC1=CC=CC(=C1)C2=CC3=C(C=C2)N=CN=C3N4CCOCC4,3.98107
1402,3235064,C1CC2(CCN(CC2)C(=O)C3=CSN=N3)CN(C1)C4=CC=CC(=C4)C5=CC=CC=C5,2.51189
1403,3235070,C1CN(CCC12CN(C2)CC3=CC=CC=C3)C(=O)C4=NC=CN=C4,15.8489
1404,3235073,CC1=CC=CC=C1C2=NC3=CC=CC=C3C(=N2)NCC4=CN=CC=C4,15.8489
1405,3235074,COCCN1C2=NC=NC=C2N=C(C1=O)CCC3=CC=CC=C3,25.1189
1406,3235075,COC1=CC2=C(C=C1)NC=C2CCNC3=NC=NC=C3C4=CC=CC=C4C(F)(F)F,0.251189
1407,3235076,CN1CCN(CC1)C2=NC(=NC=C2)C3=CC=CC=C3C(F)(F)F,5.01187
1408,3235082,C1=CC=C(C=C1)CNC2=NC=NC(=C2)C3=CC=CC(=C3)C#N,12.5893
1409,3235085,COC1=CC=CC(=C1)C2=CN=CN=C2N3C=CN=C3,0.630957
1410,3235086,COC1=CC=CC(=C1)C2=CC3=C(C=C2)N=CN=C3NCC4=CN=CC=C4,0.0125893
1411,3235088,C1CC2(CCN(CC2)C(=O)C3=CC=CO3)CN(C1)CC4=CC=NC=C4,10
1412,3235089,COC1=CC2=C(C=C1)NC=C2CCNC3=NC=NC=C3C4=CC=CC=C4OC,0.0794328
1413,3235090,COCCNC1=NC(=NC2=CC=CC=C21)C3=CC(=CC=C3)OC,31.6228
1414,3235092,CN1CCN(CC1)C2=NC=C3C(=N2)N(C(=O)C(=N3)CCC4=CC=CC=C4)CC5=CC=CS5,39.8107
1415,3235093,CN(C)C(=O)C1=CC=C(C=C1)C2=NC=CC(=N2)NCC3=CC=CS3,19.9526
1416,3235094,COCCN1C2=NC(=NC=C2N=C(C1=O)CCC3=CC=CC=C3)OC4=CC=C(C=C4)OC,12.5893
1417,3235095,CC1=CC=CC=C1C2=NC=CC(=N2)NCC3=CN=CC=C3,5.01187
1418,3235096,C1=CC=C(C=C1)C2=NC3=CN=CN=C3N(C2=O)C4=CC=CC=C4,12.5893
1419,3235098,COC1=CC=C(C=C1)C2=NC3=CN=C(N=C3N(C2=O)CC4=CC(=CC=C4)OC)N5CCNCC5,39.8107
1420,3235100,C1=CC(=CC=C1CN2C(=O)C=NC3=CN=CN=C32)F,39.8107
1421,3235102,COC1=NC=C2C(=N1)N(C(=O)C(=N2)CCC3=CC=CC=C3)CCC#N,12.5893
1422,3235109,C1CN(CCN1)C2=NC=C3C(=N2)N(C(=O)C(=N3)CCC4=CC=CC=C4)CC5=CC=C(C=C5)F,12.5893
1423,3235112,C1OC2=C(O1)C=C(C=C2)C3=NC=CC(=N3)NCC4=CC=CS4,5.01187
1424,3235113,CS(=O)(=O)NC1=CC=CC(=C1)C2=CC(=NC=N2)NC3=CC=CC=C3,31.6228
1425,3235114,COC1=CC=CC(=C1)CN2C3=NC=NC=C3N=C(C2=O)C4=CC=C(C=C4)F,31.6228
1426,3235115,CN(CC1=CC=CO1)C2=NC(=NC3=CC=CC=C32)C4=CN=CC=C4,12.5893
1427,3235119,C1CN(CCN1)C2=NC=C3C(=N2)N(C(=O)C(=N3)C4=CC=C(C=C4)Cl)CCC5=CC=CC=C5,39.8107
1428,3235120,COCCNC1=NC(=NC2=CC=CC=C21)C3=CC=CC=C3C(F)(F)F,19.9526
1429,3235123,CC1=C(C(=NO1)C)C2=NC=CC(=N2)NCCC3=CNC4=C3C=C(C=C4)OC,1.58489
1430,3235125,COC1=CC2=C(C=C1)NC=C2CCNC3=NC=NC(=C3)C4=CC=CC=C4C(F)(F)F,10
1431,3235128,COC1=NC=C2C(=N1)N(C(=O)C(=N2)C3=CC=CS3)CC4=CC=CS4,19.9526
1432,3235130,C1=CC=C(C=C1)COC2=NC=C3C(=N2)N(C(=O)C=N3)CC4=CC=C(C=C4)F,25.1189
1433,3235132,COC1=CC(=C(C=C1)CNC2=NC=NC=C2C3=COC=C3)OC,0.316228
1434,3235137,C1CN(CCC12CN(C2)C3=CC=CC(=C3)C4=CC=CC=C4)C(=O)C5=CC=NC=C5,5.01187
